match_id,patch,placement,level,last_round,gold_left,time_eliminated,traits,trait_tiers,augments,units
NA1_5570553313,Version.11,5,8,30,52,1676.54052734375,"TFT17_APTrait,TFT17_AssassinTrait,TFT17_BlitzcrankUniqueTrait,TFT17_HPTank,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_AssassinTrait:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_HPTank:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:3,TFT17_TahmKenchUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Nasus,TFT17_Gwen,TFT17_Pantheon,TFT17_Ornn,TFT17_Nami,TFT17_Riven,TFT17_TahmKench,TFT17_Blitzcrank"
NA1_5570553313,Version.11,3,9,34,52,1899.65283203125,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_PsyOps,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SummonTrait","TFT17_DarkStar:1,TFT17_FlexTrait:3,TFT17_ManaTrait:1,TFT17_PsyOps:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SummonTrait:1",,"TFT17_Pyke,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Galio,TFT17_Bard,TFT17_Sona,TFT17_PVE_ElderDragon,TFT17_Summon"
NA1_5570553313,Version.11,4,9,33,4,1839.149169921875,"TFT17_BlitzcrankUniqueTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_PVE_ElderDragon,TFT17_Summon"
NA1_5570553313,Version.11,6,8,30,50,1671.52197265625,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_Stargazer_Serpent","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_Stargazer_Serpent:1",,"TFT17_Aatrox,TFT17_Jax,TFT17_Maokai,TFT17_Rhaast,TFT17_Nunu,TFT17_Xayah,TFT17_Jhin,TFT17_Blitzcrank"
NA1_5570553313,Version.11,2,9,35,1,1967.10400390625,"TFT17_AssassinTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Stargazer_Serpent,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_DRX:1,TFT17_Fateweaver:2,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Stargazer_Serpent:1,TFT17_Timebreaker:1",,"TFT17_Caitlyn,TFT17_Aatrox,TFT17_TwistedFate,TFT17_Talon,TFT17_Jax,TFT17_Milio,TFT17_Rhaast,TFT17_Corki,TFT17_Riven"
NA1_5570553313,Version.11,8,8,24,2,1368.381591796875,"TFT17_FioraUniqueTrait,TFT17_FlexTrait,TFT17_HPTank,TFT17_Mecha,TFT17_MeleeTrait,TFT17_TahmKenchUniqueTrait","TFT17_FioraUniqueTrait:1,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_Mecha:3,TFT17_MeleeTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Urgot,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_TahmKench,TFT17_Fiora"
NA1_5570553313,Version.11,1,9,35,15,1967.10400390625,"TFT17_APTrait,TFT17_AssassinTrait,TFT17_BlitzcrankUniqueTrait,TFT17_HPTank,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_AssassinTrait:2,TFT17_BlitzcrankUniqueTrait:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:4,TFT17_TahmKenchUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Nasus,TFT17_Gwen,TFT17_Pantheon,TFT17_Ornn,TFT17_Nami,TFT17_Riven,TFT17_TahmKench,TFT17_Blitzcrank,TFT17_Shen"
NA1_5565845206,Version.10,5,9,33,1,1855.2725830078125,"TFT17_ASTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_PsyOps,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_HPTank:3,TFT17_MeleeTrait:2,TFT17_PsyOps:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Belveth,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench,TFT17_Fiora"
NA1_5565845206,Version.10,8,9,26,6,1458.517578125,"TFT17_BlitzcrankUniqueTrait,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_MeleeTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_MeleeTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_TahmKenchUniqueTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_Akali,TFT17_Rhaast,TFT17_Nunu,TFT17_TahmKench,TFT17_TahmKench,TFT17_Fiora,TFT17_Blitzcrank,TFT17_Vex,TFT17_Graves"
NA1_5565845206,Version.10,2,9,38,0,2116.8359375,"TFT17_APTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_Timebreaker:1",,"TFT17_Ezreal,TFT17_Chogath,TFT17_Lissandra,TFT17_Mordekaiser,TFT17_Pantheon,TFT17_Kaisa,TFT17_Karma,TFT17_Galio,TFT17_Jhin"
NA1_5565845206,Version.10,4,9,34,0,1915.5052490234375,"TFT17_ASTrait,TFT17_AssassinTrait,TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_SpaceGroove","TFT17_ASTrait:1,TFT17_AssassinTrait:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_SpaceGroove:1",,"TFT17_Aatrox,TFT17_Belveth,TFT17_Akali,TFT17_Gwen,TFT17_Rhaast,TFT17_Kindred,TFT17_Riven,TFT17_Blitzcrank,TFT17_Shen"
NA1_5565845206,Version.10,1,10,38,6,2116.8359375,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_Stargazer_Serpent,TFT17_TahmKenchUniqueTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_Stargazer_Serpent:1,TFT17_TahmKenchUniqueTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Jax,TFT17_Maokai,TFT17_Rhaast,TFT17_Nunu,TFT17_Xayah,TFT17_TahmKench,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Vex"
NA1_5565845206,Version.10,3,9,37,1,2053.80615234375,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_JhinUniqueTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_JhinUniqueTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven,TFT17_Jhin"
NA1_5565845206,Version.10,7,8,27,0,1528.5723876953125,"TFT17_ASTrait,TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_HPTank:1,TFT17_MeleeTrait:2,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Akali,TFT17_Maokai,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench,TFT17_Fiora,TFT17_Blitzcrank"
NA1_5565845206,Version.10,6,8,30,1,1679.1510009765625,"TFT17_Astronaut,TFT17_BlitzcrankUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_Stargazer_Serpent","TFT17_Astronaut:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_Stargazer_Serpent:1",,"TFT17_Poppy,TFT17_Gnar,TFT17_Jax,TFT17_Rhaast,TFT17_Rammus,TFT17_Nunu,TFT17_Xayah,TFT17_Blitzcrank"
NA1_5562091756,Version.10,5,9,33,8,1869.6346435546875,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Stargazer_Medallion,TFT17_TahmKenchUniqueTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Stargazer_Medallion:1,TFT17_TahmKenchUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu,TFT17_Rhaast,TFT17_TahmKench"
NA1_5562091756,Version.10,1,10,37,14,2074.955810546875,"TFT17_APTrait,TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_APTrait:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Lissandra,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Galio,TFT17_Nami,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5562091756,Version.10,8,7,26,14,1461.7059326171875,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_Stargazer_Medallion,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_Stargazer_Medallion:1,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu"
NA1_5562091756,Version.10,4,9,33,34,1854.705810546875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_ManaTrait,TFT17_PsyOps,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_HPTank:1,TFT17_ManaTrait:2,TFT17_PsyOps:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Pyke,TFT17_Gragas,TFT17_Mordekaiser,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_TahmKench,TFT17_Bard,TFT17_Blitzcrank"
NA1_5562091756,Version.10,2,9,37,8,2074.955810546875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_AurelionSol,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5562091756,Version.10,6,9,30,0,1688.9715576171875,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_MorganaUniqueTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait","TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_Mecha:1,TFT17_MorganaUniqueTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1",,"TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Nunu,TFT17_Morgana,TFT17_Sona"
NA1_5562091756,Version.10,7,9,27,0,1552.8267822265625,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_MorganaUniqueTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank","TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_ManaTrait:1,TFT17_Mecha:1,TFT17_MorganaUniqueTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Morgana"
NA1_5562091756,Version.10,3,9,34,1,1940.8968505859375,"TFT17_APTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ShieldTank","TFT17_APTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ShieldTank:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_Mordekaiser,TFT17_Pantheon,TFT17_Kaisa,TFT17_Karma,TFT17_Galio,TFT17_Nunu,TFT17_Jhin"
NA1_5570624198,Version.11,3,8,31,53,1734.7808837890625,"TFT17_ASTrait,TFT17_DRX,TFT17_GravesTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_PsyOps,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_GravesTrait:1,TFT17_HPTank:2,TFT17_MeleeTrait:2,TFT17_PsyOps:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench,TFT17_Graves"
NA1_5570624198,Version.11,4,8,31,1,1741.2066650390625,"TFT17_ADMIN,TFT17_ASTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ShieldTank,TFT17_SummonTrait","TFT17_ADMIN:2,TFT17_ASTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ShieldTank:2,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Diana,TFT17_Karma,TFT17_Nunu,TFT17_Leblanc,TFT17_Summon"
NA1_5570624198,Version.11,2,9,33,0,1837.3660888671875,"TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_TahmKenchUniqueTrait,TFT17_VexUniqueTrait","TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_HPTank:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_TahmKenchUniqueTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Maokai,TFT17_Rhaast,TFT17_TahmKench,TFT17_Fiora,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5570624198,Version.11,6,8,30,32,1673.0687255859375,"TFT17_APTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ShieldTank,TFT17_SummonTrait","TFT17_APTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SummonTrait:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Pantheon,TFT17_Illaoi,TFT17_Karma,TFT17_Jhin,TFT17_Summon"
NA1_5570624198,Version.11,1,9,33,30,1837.3660888671875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_PsyOps,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_PsyOps:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_Summon"
NA1_5570624198,Version.11,7,7,30,18,1675.5721435546875,"TFT17_AssassinTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_SpaceGroove,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_SpaceGroove:1,TFT17_Timebreaker:3",,"TFT17_Caitlyn,TFT17_Ezreal,TFT17_Gwen,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Riven"
NA1_5570624198,Version.11,8,9,28,0,1607.4915771484375,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_JhinUniqueTrait,TFT17_MeleeTrait,TFT17_MorganaUniqueTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_JhinUniqueTrait:1,TFT17_MeleeTrait:1,TFT17_MorganaUniqueTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Rhaast,TFT17_Morgana,TFT17_Fiora,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Vex,TFT17_Shen"
NA1_5570624198,Version.11,5,8,31,16,1735.632080078125,"TFT17_APTrait,TFT17_AssassinTrait,TFT17_HPTank,TFT17_ResistTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_AssassinTrait:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_SpaceGroove:3,TFT17_TahmKenchUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Gwen,TFT17_Pantheon,TFT17_Samira,TFT17_Ornn,TFT17_Nami,TFT17_Nunu,TFT17_Riven,TFT17_TahmKench"
NA1_5558633387,Version.9,6,9,27,1,1514.895751953125,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_DarkStar,TFT17_FioraUniqueTrait,TFT17_JhinUniqueTrait,TFT17_MeleeTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_DarkStar:1,TFT17_FioraUniqueTrait:1,TFT17_JhinUniqueTrait:1,TFT17_MeleeTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Mordekaiser,TFT17_Samira,TFT17_Rhaast,TFT17_Fiora,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Shen"
NA1_5558633387,Version.9,3,9,35,1,1966.948486328125,"TFT17_AssassinTrait,TFT17_DarkStar,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ShieldTank,TFT17_TahmKenchUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_DarkStar:3,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ShieldTank:1,TFT17_TahmKenchUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Ezreal,TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_Nunu,TFT17_Riven,TFT17_TahmKench,TFT17_Jhin"
NA1_5558633387,Version.9,1,10,37,1,2036.127197265625,"TFT17_APTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_PsyOps,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_APTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_PsyOps:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:2",,"TFT17_Lissandra,TFT17_Pyke,TFT17_IvernMinion,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nami,TFT17_Nunu,TFT17_Leblanc,TFT17_Sona,TFT17_Summon"
NA1_5558633387,Version.9,4,8,34,47,1903.5517578125,"TFT17_ASTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_PsyOps,TFT17_RhaastUniqueTrait,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_HPTank:2,TFT17_MeleeTrait:2,TFT17_PsyOps:1,TFT17_RhaastUniqueTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Rhaast,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench,TFT17_Fiora"
NA1_5558633387,Version.9,5,8,33,16,1835.6204833984375,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5558633387,Version.9,2,10,37,4,2036.127197265625,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_MorganaUniqueTrait,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:2,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_MorganaUniqueTrait:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven,TFT17_Bard,TFT17_Shen,TFT17_Morgana"
NA1_5558633387,Version.9,8,7,26,1,1453.3758544921875,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_Stargazer_Wolf,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_Stargazer_Wolf:2,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu"
NA1_5558633387,Version.9,7,8,26,40,1452.17431640625,"TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_Stargazer_Wolf","TFT17_RangedTrait:2,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_Stargazer_Wolf:1",,"TFT17_Gnar,TFT17_Jax,TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Rammus,TFT17_Nunu,TFT17_Xayah,TFT17_Shen"
